# STN,YYYYMMDD,DDVEC,FHVEC,   FG,  FHX, FHXH,  FHN, FHNH,  FXX, FXXH,   TG,   TN,  TNH,   TX,  TXH, T10N,T10NH,   SQ,   SP,    Q,   DR,   RH,  RHX, RHXH,   PG,   PX,  PXH,   PN,  PNH,  VVN, VVNH,  VVX, VVXH,   NG,   UG,   UX,  UXH,   UN,  UNH, EV24
380,20200116,171,35,37,60,12,20,6,100,12,81,35,7,121,14,12,6,71,84,534,0,0,0,1,10232,10261,8,10186,24,   65,    1,   80,   13,4,80,94,3,65,13,7
380,20200117,205,47,50,60,4,40,1,110,5,82,40,24,104,1,31,24,8,9,95,24,15,7,12,10169,10216,24,10146,14,   65,   12,   80,    1,7,78,94,13,65,1,1
380,20200118,236,38,39,50,1,10,20,90,1,42,11,22,68,15,-5,24,31,36,308,0,-1,-1,1,10263,10315,24,10221,1,   63,   24,   80,   15,5,82,91,24,68,15,4
380,20200119,338,21,28,50,15,10,9,80,12,27,-4,7,63,14,-18,6,23,27,301,0,-1,-1,1,10399,10470,24,10320,1,   56,   24,   74,   15,5,90,97,4,80,15,4
380,20200120,50,8,14,30,19,0,8,50,10,21,-14,24,42,15,-35,24,5,6,248,0,0,0,1,10472,10490,10,10455,24,    0,   20,   57,   14,8,98,100,3,91,14,3
380,20200121,315,1,10,20,9,0,15,50,22,-14,-54,8,46,15,-71,12,77,89,613,0,0,0,1,10420,10448,1,10390,24,    0,   22,   68,   15,2,94,100,22,72,14,6
380,20200122,48,1,14,30,1,10,2,50,1,-4,-40,4,25,23,-36,6,3,3,255,0,-1,-1,1,10374,10388,1,10365,14,    0,    1,   47,   14,8,98,100,2,93,14,3
380,20200123,77,28,30,50,11,10,23,80,9,14,-12,7,26,11,-22,12,0,0,120,0,0,0,1,10308,10360,1,10260,24,    0,    1,   61,   10,7,96,100,1,93,10,1
380,20200124,224,14,18,30,7,0,21,50,7,5,-2,18,10,16,-8,18,0,0,128,0,0,0,1,10242,10259,1,10229,17,    1,    1,   57,   14,8,92,100,2,87,15,1
380,20200125,173,7,15,30,3,10,1,70,21,14,-2,6,31,19,-1,24,0,0,140,0,0,0,1,10216,10231,1,10192,24,    0,   21,   38,    1,8,99,100,6,92,1,2
380,20200126,191,34,39,60,11,10,4,100,19,60,6,1,105,14,-2,6,50,56,506,0,-1,-1,1,10155,10186,1,10123,24,   23,    1,   75,   15,7,85,98,1,69,14,7
380,20200127,198,64,65,80,1,50,15,130,22,77,69,24,89,13,61,24,0,0,139,28,21,9,4,10048,10117,1,9955,24,   57,    7,   75,    1,8,88,94,4,79,1,2
380,20200128,231,70,71,90,10,50,3,190,10,48,26,23,77,2,25,24,21,23,320,27,37,25,6,9969,10019,24,9918,7,   50,    6,   80,   15,8,81,93,6,69,15,4
380,20200129,235,54,55,70,12,40,16,130,12,47,27,1,63,15,19,6,21,23,300,1,2,2,14,10094,10138,20,10027,1,   69,    9,   79,   16,7,79,90,1,67,13,4
380,20200130,214,68,69,80,15,50,6,150,23,83,49,6,123,24,41,6,30,33,402,25,18,9,17,10083,10136,1,10031,20,   50,   22,   80,   13,8,84,97,23,67,13,6
380,20200131,230,63,66,90,23,40,6,150,23,116,99,9,128,13,95,12,0,0,209,11,2,1,1,10095,10111,11,10056,1,   38,    1,   75,    7,8,84,95,1,79,16,3
380,20200201,229,58,61,80,1,40,10,150,1,104,73,23,119,1,65,24,3,3,150,66,208,52,9,10066,10123,24,10032,8,   57,    7,   75,    1,7,85,98,7,69,18,2
380,20200202,230,58,62,90,13,20,9,150,13,97,63,7,132,14,62,12,0,0,151,42,27,10,9,10098,10129,2,10052,12,   40,   10,   75,   15,8,85,98,9,75,22,2
380,20200203,246,47,50,70,1,30,18,120,1,91,49,24,110,14,48,24,7,8,272,72,115,29,19,10121,10152,11,10077,22,   59,   18,   70,    1,8,85,95,21,72,14,4
380,20200204,273,37,41,60,9,20,1,130,9,46,16,10,62,12,15,12,21,22,352,63,74,25,9,10175,10295,24,10083,1,   35,   16,   70,    3,7,91,98,18,81,12,4
380,20200205,227,14,19,30,1,10,3,50,15,39,17,7,68,14,15,6,49,52,568,0,0,0,1,10356,10377,11,10304,1,    1,    7,   75,   12,7,87,100,6,70,14,7
380,20200206,164,14,24,30,1,10,14,60,16,29,4,22,67,14,-26,24,25,26,448,0,0,0,1,10325,10348,1,10300,24,   59,   24,   75,   14,5,85,94,6,71,14,5
380,20200207,113,26,30,40,3,20,5,90,10,41,-13,8,98,14,-32,12,85,89,820,0,0,0,1,10250,10297,1,10210,24,   58,    1,   83,   19,1,73,93,6,49,19,10
380,20200208,198,44,45,60,11,30,1,110,11,85,37,1,117,13,25,6,7,7,341,0,-1,-1,1,10198,10206,21,10191,23,   69,   24,   80,    1,8,74,89,24,65,12,5
380,20200209,209,116,119,160,17,50,1,270,14,101,67,2,128,23,59,6,31,32,406,31,26,10,22,10040,10180,1,9908,22,   60,   21,   82,   14,8,76,90,1,60,10,6
380,20200210,245,93,95,110,3,80,8,220,3,75,36,23,107,2,29,24,16,16,342,26,64,32,6,9981,10031,13,9915,2,   42,    6,   80,    9,7,74,89,6,54,12,5
380,20200211,248,74,75,90,10,70,4,180,11,51,33,24,83,13,25,24,30,31,443,2,2,1,13,10070,10120,24,10016,1,   65,    7,   83,   17,6,66,77,7,53,17,6
380,20200212,235,56,58,80,10,30,18,160,10,43,22,19,79,14,3,24,59,60,668,0,0,0,1,10153,10180,20,10120,1,   68,    3,   81,   12,5,75,83,24,59,13,8
380,20200213,197,52,59,100,11,30,20,210,11,59,27,1,86,14,17,6,12,12,279,47,57,16,17,10039,10156,1,9972,15,   59,   16,   75,    2,8,83,94,20,72,9,4
380,20200214,231,40,45,60,23,30,8,110,2,70,54,5,87,18,51,6,0,0,346,2,7,7,1,10197,10237,19,10098,1,   60,    5,   75,   10,8,79,89,5,70,15,5
380,20200215,197,79,79,110,24,60,1,190,24,100,67,4,126,13,59,6,47,47,714,0,0,0,1,10165,10222,1,10093,24,   65,    9,   82,   21,8,72,82,4,61,20,10
380,20200216,214,110,117,150,13,60,21,250,16,125,73,23,169,17,69,24,14,14,410,76,113,29,21,10048,10091,24,9999,18,   35,   19,   83,   11,8,73,94,20,57,17,6
380,20200217,226,73,74,100,12,40,18,160,11,82,69,23,110,13,65,6,61,60,728,2,3,3,15,10142,10192,24,10104,1,   75,    1,   81,   13,7,73,79,21,61,13,10
380,20200218,224,71,73,90,22,50,6,150,1,67,50,7,87,15,44,12,24,24,385,6,1,1,24,10210,10236,10,10146,24,   61,   24,   80,   14,8,75,83,24,68,15,5
380,20200219,237,48,52,90,1,30,8,160,1,56,33,4,75,14,27,12,49,48,597,41,76,35,2,10197,10224,15,10141,1,   57,    1,   82,   17,7,79,92,4,57,15,8
380,20200220,218,69,74,110,19,40,24,170,18,72,29,24,101,13,21,24,16,16,474,40,57,29,20,10156,10207,24,10100,19,   58,   11,   75,    8,7,84,93,20,72,16,6
380,20200221,225,63,64,90,21,40,1,140,15,60,25,6,93,14,16,6,55,53,712,0,0,0,1,10257,10278,11,10217,1,   69,   10,   80,   14,6,74,87,1,65,14,9
380,20200222,221,82,84,100,9,70,20,170,10,77,45,4,98,21,39,6,5,5,237,28,23,8,23,10218,10234,1,10203,10,   57,   24,   83,    9,7,78,93,24,59,8,3
380,20200223,245,71,79,120,8,30,24,210,10,95,52,24,124,11,32,24,0,0,93,109,84,22,17,10174,10247,24,10123,12,   37,   13,   83,   23,8,86,95,14,64,23,1
380,20200224,219,59,63,110,16,20,1,170,15,83,41,2,116,14,20,6,0,0,237,37,22,6,8,10139,10249,2,10049,24,   35,    9,   80,    1,8,85,97,10,69,1,3
380,20200225,239,58,60,80,1,40,17,140,1,69,37,23,104,1,32,24,54,51,760,19,34,15,17,10002,10047,1,9942,24,   49,   16,   83,   12,6,77,92,18,59,12,10
380,20200226,240,52,53,80,1,40,17,150,5,26,2,6,44,1,2,6,1,1,302,34,48,15,6,10014,10077,22,9937,3,   10,    6,   75,    1,8,90,98,6,78,1,4
380,20200227,194,13,44,70,13,30,4,110,13,17,0,17,34,9,1,18,0,0,164,90,129,23,17,10027,10132,24,9925,13,   10,   17,   70,    1,7,92,98,14,82,9,2
380,20200228,196,61,62,100,21,30,1,160,18,37,-2,4,79,24,-11,6,58,54,780,26,34,16,19,10125,10183,8,10023,24,   58,   19,   80,   12,6,83,92,3,66,13,9
380,20200229,208,82,85,120,13,70,7,230,14,83,46,23,141,14,38,24,27,25,579,9,21,19,14,9940,10016,1,9864,13,   61,   14,   80,   21,6,76,90,14,57,11,8
380,20200301,216,67,68,100,11,30,18,170,11,65,41,24,95,12,34,24,23,21,723,28,28,15,19,9940,9953,1,9919,17,   65,   18,   80,   10,7,76,95,21,57,12,10
380,20200302,203,31,40,70,11,20,14,120,22,59,32,3,88,11,25,6,4,4,435,81,95,23,16,9915,9982,24,9880,13,   56,   15,   75,    8,8,87,97,17,74,11,6
380,20200303,219,41,43,60,10,30,1,100,9,40,14,7,70,14,6,12,49,44,752,0,-1,-1,1,10041,10093,24,9989,1,   61,    2,   80,   15,5,85,96,2,69,15,9
380,20200304,208,36,40,50,10,30,18,100,15,57,30,1,93,15,23,12,42,38,791,4,1,1,2,10100,10123,11,10055,24,   62,    1,   80,   15,8,83,96,1,67,15,10
380,20200305,95,34,38,70,17,20,2,100,17,59,46,1,74,13,42,6,0,0,262,143,108,22,19,9931,10045,1,9848,24,   32,    7,   70,    1,8,95,98,7,84,2,3
380,20200306,301,33,37,50,3,20,23,100,4,52,38,6,79,14,37,6,4,4,261,79,90,25,18,9990,10120,24,9852,1,    6,    2,   75,   14,8,92,99,2,75,15,3
380,20200307,231,38,40,60,20,20,3,110,22,66,30,5,97,15,17,6,61,54,1024,0,0,0,1,10180,10199,18,10129,1,   21,    5,   83,   16,6,76,98,3,53,15,14
380,20200308,204,66,67,100,12,40,19,160,10,78,63,24,102,11,55,24,14,12,467,54,60,23,19,10122,10172,1,10092,20,   50,   14,   80,   10,8,84,96,15,69,10,6
380,20200309,227,48,49,70,22,30,18,120,24,73,55,5,102,14,47,6,27,24,674,4,1,1,6,10132,10158,18,10098,1,   62,   24,   81,   14,8,78,92,6,62,14,9
380,20200310,227,76,78,100,3,70,8,170,3,100,56,3,131,19,54,6,0,0,188,154,156,22,3,10074,10107,1,10060,14,   30,   13,   70,   19,8,93,98,24,84,20,3
380,20200311,235,66,67,110,22,50,12,170,22,122,113,7,145,14,113,6,7,6,424,142,209,25,2,10114,10134,12,10089,24,   28,    9,   75,   23,8,92,98,1,75,23,7
380,20200312,241,73,75,100,1,60,17,190,4,90,51,23,132,1,42,24,77,66,1366,26,19,7,7,10115,10137,23,10071,3,   57,    7,   83,   16,5,67,88,6,43,13,19
380,20200313,241,51,50,80,4,0,21,140,8,66,30,24,104,15,-10,24,25,21,702,2,2,1,16,10184,10217,21,10139,2,   65,   22,   80,   12,7,77,97,24,57,13,9
380,20200314,185,43,44,60,12,10,2,100,12,71,28,6,117,14,-11,6,48,41,1145,6,1,1,18,10199,10213,1,10177,24,   65,    2,   83,   17,7,75,95,2,56,11,15
380,20200315,194,47,49,80,10,20,19,140,10,101,63,5,147,15,16,24,41,35,923,0,0,0,1,10141,10176,1,10117,17,   70,    4,   83,   17,7,70,86,6,54,15,14
380,20200316,253,10,24,30,1,10,12,60,17,100,41,6,158,14,15,6,71,60,1288,0,0,0,1,10203,10269,24,10135,1,   68,   22,   77,   13,6,74,84,6,55,13,19
380,20200317,229,28,30,50,11,10,19,80,11,93,40,6,143,15,12,6,102,86,1625,0,0,0,1,10296,10311,10,10271,1,   61,    7,   83,   18,7,66,93,6,38,13,23
380,20200318,220,34,38,60,12,20,19,100,12,109,59,4,164,15,42,24,102,85,1595,0,0,0,1,10271,10287,1,10253,17,   57,    7,   82,   18,5,72,93,6,52,11,24
380,20200319,22,8,26,40,19,10,9,70,20,109,54,6,164,13,26,6,61,51,1180,0,0,0,1,10248,10260,9,10239,17,   50,   23,   73,   16,5,79,94,6,56,13,18
380,20200320,32,60,61,90,23,40,1,140,24,69,37,24,87,1,37,24,0,0,360,43,27,6,21,10253,10268,22,10237,1,   23,    5,   75,   18,8,88,95,2,71,18,5
380,20200321,61,71,73,90,14,50,19,140,1,55,24,24,107,15,13,24,89,73,1423,9,2,1,1,10259,10273,24,10244,16,   60,    6,   83,   16,4,68,94,5,47,14,18
380,20200322,82,68,69,100,13,50,3,150,13,49,2,5,103,16,-9,6,113,92,1877,0,0,0,1,10287,10308,22,10270,4,   80,    3,   83,    1,0,48,69,4,29,15,24
380,20200323,92,50,51,70,10,30,21,110,11,46,-5,6,109,15,-20,24,113,92,1873,0,0,0,1,10310,10319,8,10302,15,   80,   10,   83,    1,0,40,59,3,21,15,23
380,20200324,96,39,40,60,16,30,1,90,12,51,-14,5,118,14,-34,6,113,91,1881,0,0,0,1,10297,10313,7,10279,24,   81,    7,   83,    1,1,38,61,6,20,14,24
380,20200325,68,41,43,70,15,20,2,100,12,52,-33,5,121,16,-73,6,115,92,1928,0,0,0,1,10252,10279,8,10222,18,   77,   13,   83,    1,1,38,59,4,22,15,25
380,20200326,60,45,48,70,11,30,18,120,12,48,-31,5,117,14,-51,6,117,94,1863,0,0,0,1,10213,10224,1,10203,14,   74,   11,   83,   17,1,50,72,24,29,16,23
380,20200327,38,40,41,50,8,20,18,90,13,75,-5,5,144,15,-24,6,115,91,1735,0,0,0,1,10192,10202,1,10177,17,   66,   23,   75,    2,0,60,81,5,40,15,24
380,20200328,14,56,58,80,15,30,1,120,18,82,30,6,144,14,6,6,115,91,1755,0,0,0,1,10224,10268,24,10195,1,   62,    9,   80,   18,1,64,82,5,41,13,24
380,20200329,21,74,78,110,10,30,3,180,12,30,-8,24,64,10,-21,24,29,23,862,8,4,2,13,10295,10339,23,10262,4,   66,    7,   83,   17,6,66,87,13,43,21,10
380,20200330,3,27,31,60,2,20,6,100,1,33,-46,6,83,14,-65,6,76,60,1538,0,-1,-1,1,10302,10338,1,10273,18,   70,   22,   83,    1,4,64,88,24,42,9,18
380,20200331,47,41,42,60,12,20,23,90,11,41,-4,24,92,15,-48,24,88,69,1771,0,0,0,1,10287,10309,9,10264,24,   26,    6,   83,   18,2,66,96,5,38,12,22
380,20200401,20,14,18,30,14,0,6,60,10,46,-24,5,106,16,-71,6,120,93,1988,0,0,0,1,10214,10260,1,10175,24,   70,    5,   83,   17,0,57,83,5,30,15,25
380,20200402,242,25,30,40,14,10,2,80,14,53,-19,5,100,12,-44,6,60,46,1435,0,0,0,1,10147,10173,1,10126,24,   59,    7,   82,   14,5,70,93,6,49,12,18
380,20200403,265,31,36,60,13,10,22,100,16,73,30,23,109,16,-30,24,46,35,1062,0,0,0,1,10175,10223,24,10127,1,   64,    5,   83,   18,6,64,87,4,46,15,14
380,20200404,108,23,27,40,9,10,2,70,17,86,7,4,148,16,-38,6,122,93,2075,0,0,0,1,10235,10251,9,10223,1,   75,    2,   83,   18,1,52,76,3,36,16,29
380,20200405,137,38,41,50,9,20,5,90,9,141,48,5,210,15,-1,6,122,93,2113,0,0,0,1,10196,10225,7,10168,24,   73,    6,   83,   18,0,41,67,5,24,13,34
380,20200406,210,39,46,70,9,20,22,120,9,164,118,6,224,14,94,6,120,91,2060,0,0,0,1,10207,10277,24,10165,3,   75,   21,   83,    2,2,46,77,22,27,15,35
380,20200407,57,26,30,50,16,10,1,80,14,144,78,5,201,15,19,6,115,87,1996,0,0,0,1,10291,10314,9,10270,24,   61,    7,   75,    1,3,71,91,4,50,16,33
380,20200408,69,6,15,20,1,0,24,60,10,172,90,5,246,15,36,6,106,79,1883,0,0,0,1,10240,10264,1,10223,16,   69,    1,   83,   20,3,49,77,6,23,14,33
380,20200409,32,33,33,60,18,0,2,90,18,148,81,6,214,14,29,6,119,89,2037,0,0,0,1,10245,10259,23,10224,2,   57,    6,   83,   18,1,62,89,5,42,13,33
380,20200410,50,43,43,60,13,20,3,100,15,134,61,4,207,14,27,6,125,93,2157,0,0,0,1,10253,10265,8,10240,15,   62,    6,   83,   17,4,61,88,4,37,15,34
380,20200411,61,19,23,30,1,10,19,50,3,148,58,5,231,16,19,6,123,91,2132,0,0,0,1,10223,10247,1,10194,24,   72,   23,   83,    1,4,53,74,24,34,16,35
380,20200412,216,15,30,50,7,10,22,80,14,156,82,6,234,14,42,24,118,87,2179,0,0,0,1,10154,10189,1,10130,16,   65,    3,   83,   18,2,57,85,4,30,15,36
380,20200413,19,60,61,80,9,10,1,130,5,79,22,24,119,2,5,24,63,46,1518,9,6,4,6,10214,10267,24,10136,1,   59,    3,   82,   19,4,64,86,6,40,17,21
380,20200414,17,30,32,50,5,20,1,90,5,60,16,1,102,13,-27,24,46,34,1333,0,0,0,1,10269,10280,9,10263,3,   75,   22,   83,    5,5,59,75,23,46,16,17
380,20200415,62,23,25,40,13,10,1,90,21,99,-1,5,178,15,-33,6,115,83,2141,0,0,0,1,10229,10259,1,10189,24,   68,    6,   81,   18,7,55,84,5,34,13,31
380,20200416,241,10,19,50,18,10,1,80,13,152,47,3,242,15,-8,6,121,87,2230,0,0,0,1,10161,10184,1,10143,17,   69,   21,   83,   20,4,49,76,24,27,12,37
380,20200417,43,41,41,50,12,20,3,90,16,136,65,5,212,15,37,6,126,91,2180,0,0,0,1,10155,10171,7,10140,18,   61,    5,   75,   24,2,62,88,5,40,14,35
380,20200418,289,10,28,40,1,10,7,70,11,122,70,4,175,16,55,6,45,32,1232,0,-1,-1,1,10157,10173,24,10138,2,   33,   24,   75,    1,7,78,96,22,64,9,19
380,20200419,50,19,31,60,20,10,6,90,17,114,81,6,164,17,64,24,6,4,642,0,0,0,1,10176,10185,9,10164,16,   33,    4,   83,   19,6,75,95,4,46,19,10
380,20200420,76,71,73,100,13,50,1,170,14,133,51,5,203,15,35,6,132,94,2448,0,0,0,1,10165,10182,7,10141,16,   73,   11,   83,    1,0,39,65,4,18,16,39
380,20200421,64,62,63,90,13,40,22,140,13,141,54,3,215,15,34,6,132,93,2482,0,0,0,1,10157,10176,24,10141,15,   74,   11,   83,    1,0,38,62,3,18,15,40
380,20200422,67,58,60,90,11,40,1,130,11,152,67,3,230,14,34,6,132,93,2503,0,0,0,1,10182,10195,24,10170,15,   77,   11,   83,    1,0,40,65,2,21,14,42
380,20200423,67,18,25,40,8,10,2,80,10,157,68,3,236,15,-8,6,132,92,2458,0,0,0,1,10178,10201,6,10148,24,   71,   11,   83,    3,4,45,69,24,27,15,41
380,20200424,285,20,36,40,2,30,1,90,16,134,68,4,201,15,46,6,102,71,2172,0,0,0,1,10135,10145,1,10119,18,   58,    7,   83,   19,5,59,86,5,33,16,35
380,20200425,21,26,29,40,1,20,7,70,1,99,64,24,152,16,9,24,77,53,1977,0,0,0,1,10137,10156,9,10119,18,   65,    1,   82,   18,4,65,91,1,42,16,29
380,20200426,23,14,18,30,10,10,6,50,10,114,26,5,186,15,-6,6,134,93,2486,0,0,0,1,10113,10126,8,10098,18,   59,    4,   81,   18,0,63,96,4,33,15,38
380,20200427,224,17,26,40,7,10,1,80,12,144,43,4,220,16,-16,6,127,87,2364,0,0,0,1,10075,10098,1,10051,24,   67,    5,   83,   19,5,56,82,3,35,12,39
380,20200428,238,14,30,60,19,10,7,110,19,131,77,4,173,11,41,6,20,14,962,31,84,48,12,10038,10049,24,10031,9,   32,   12,   80,   18,8,79,93,13,67,8,15
380,20200429,224,47,49,70,11,30,2,130,21,129,94,23,174,15,92,24,28,19,1234,45,59,29,3,10048,10062,9,10031,24,   57,    3,   83,   16,8,76,97,3,52,15,19
380,20200430,210,52,55,80,11,30,1,180,19,104,76,23,150,12,66,24,55,37,1610,47,64,23,21,10009,10027,9,9993,18,   60,    6,   81,   11,7,80,94,3,50,12,24
380,20200501,226,44,47,70,8,10,19,130,11,101,68,4,150,15,60,6,74,50,1660,13,53,23,17,10016,10050,24,10003,12,   65,    1,   83,   15,7,79,96,19,55,14,24
380,20200502,260,28,35,50,3,10,22,130,14,92,44,24,131,17,10,24,53,36,1366,21,96,55,11,10106,10165,24,10052,1,   61,   10,   80,   13,5,80,92,1,65,14,20
380,20200503,190,21,27,40,3,10,23,90,5,114,46,1,170,15,15,6,44,30,1676,0,-1,-1,1,10174,10188,9,10160,24,   61,    3,   83,   16,7,69,94,2,44,14,25
380,20200504,44,38,39,50,8,10,3,90,16,114,69,24,160,16,38,24,59,40,1526,9,13,12,3,10182,10213,23,10152,4,   50,    7,   83,   19,6,75,96,4,47,17,23
380,20200505,53,46,47,70,9,10,22,100,9,95,46,24,150,15,-1,24,134,89,2626,0,0,0,1,10211,10233,24,10201,16,   70,    3,   83,   18,4,61,87,4,34,15,38
380,20200506,73,27,28,40,7,10,2,90,14,113,30,4,172,15,-13,6,140,93,2739,0,0,0,1,10247,10258,24,10231,1,   70,    4,   83,   19,1,53,81,4,34,15,41
380,20200507,79,10,14,30,1,10,3,70,16,140,45,5,208,15,1,6,123,82,2547,0,0,0,1,10229,10256,1,10198,24,   70,    4,   81,   15,5,53,86,5,29,13,41
380,20200508,66,16,21,30,10,0,2,60,12,154,71,5,220,13,16,6,89,59,2249,0,0,0,1,10176,10196,1,10149,24,   61,    4,   68,   13,7,55,85,4,33,15,37
380,20200509,78,21,27,40,17,20,1,110,21,176,101,2,243,15,58,6,96,63,2303,0,0,0,1,10113,10147,1,10077,24,   64,    2,   83,   19,6,56,75,23,34,15,40
380,20200510,29,27,35,100,22,10,2,150,20,145,68,24,192,13,62,24,2,1,939,3,1,1,21,10065,10102,24,10048,17,   60,   21,   80,   17,8,76,87,21,65,16,15
380,20200511,22,84,85,110,10,40,23,170,2,83,39,24,136,15,15,24,88,58,2115,0,-1,-1,1,10132,10200,24,10102,4,   66,    1,   83,   19,5,53,76,1,33,15,30
380,20200512,347,12,19,30,1,10,5,60,11,72,5,4,133,14,-21,6,87,57,2141,0,0,0,1,10187,10213,6,10154,24,   70,    2,   83,   17,5,64,88,4,42,14,29
380,20200513,21,28,32,70,15,0,4,110,15,85,18,5,145,12,-24,6,74,48,1921,0,-1,-1,1,10140,10171,24,10119,14,   65,    4,   83,   13,5,62,92,4,39,11,27
380,20200514,39,54,56,70,8,30,4,110,9,92,18,4,147,14,4,6,129,83,2776,0,0,0,1,10191,10204,9,10174,1,   70,    4,   83,   17,1,53,85,4,32,15,40
380,20200515,21,39,40,60,1,10,21,110,12,98,25,4,161,14,-2,24,140,90,2879,0,0,0,1,10220,10240,24,10191,2,   70,    4,   83,   19,0,56,82,4,36,14,42
380,20200516,276,18,28,50,17,10,1,90,19,113,30,3,182,16,-13,6,118,76,2490,0,0,0,1,10231,10244,8,10215,16,   70,    3,   83,   19,3,61,84,4,38,15,38
380,20200517,226,15,18,30,6,10,1,60,12,128,35,4,199,16,-12,6,123,79,2458,0,0,0,1,10241,10253,9,10233,17,   61,    4,   83,   19,3,61,95,4,37,16,39
380,20200518,242,25,30,40,4,10,1,90,12,158,73,2,232,16,34,6,133,85,2685,0,0,0,1,10233,10243,8,10222,17,   70,    1,   83,   20,4,56,83,2,36,17,45
380,20200519,285,17,30,40,15,20,10,80,13,166,76,4,246,16,38,6,115,73,2580,0,0,0,1,10222,10231,1,10208,17,   70,   24,   83,    6,4,58,81,24,41,12,44
380,20200520,39,26,28,50,17,10,4,70,10,165,105,4,226,14,56,6,109,69,2339,0,0,0,1,10225,10233,9,10217,17,   62,    5,   83,   19,4,69,95,4,47,16,40
380,20200521,123,8,15,20,1,10,4,40,8,203,102,3,280,16,49,6,138,87,2702,0,0,0,1,10204,10219,1,10186,24,   61,    4,   83,   19,5,57,90,3,30,16,49
380,20200522,224,38,45,70,12,30,1,130,13,191,139,24,271,13,107,6,9,6,1194,17,14,9,17,10185,10208,23,10165,12,   65,   19,   83,    6,8,68,91,19,45,14,21
380,20200523,240,46,48,60,8,30,2,140,17,145,107,24,195,14,94,24,63,40,1730,0,-1,-1,1,10239,10273,24,10208,1,   68,    7,   83,   19,5,55,70,6,35,17,28
380,20200524,256,37,40,60,10,20,20,120,11,138,91,5,175,11,82,6,61,38,1673,0,-1,-1,1,10300,10326,23,10272,2,   61,   14,   81,   16,7,71,85,4,57,10,27
380,20200525,350,25,31,50,15,10,4,100,15,165,112,24,223,14,53,24,75,47,2107,0,0,0,1,10336,10346,22,10325,2,   70,    1,   83,   12,5,65,86,4,43,15,36
380,20200526,37,25,27,50,12,10,2,100,14,169,88,4,233,14,30,6,148,93,2886,0,0,0,1,10346,10357,7,10336,18,   68,    6,   83,   19,4,55,90,4,33,17,50
380,20200527,353,20,31,60,24,10,1,100,23,177,97,4,250,12,42,6,115,72,2481,0,0,0,1,10328,10339,6,10314,18,   71,    7,   83,   18,4,54,74,3,37,12,43
380,20200528,44,59,60,70,7,50,5,100,1,156,89,4,217,14,74,6,145,90,3005,0,0,0,1,10317,10339,7,10294,19,   70,    7,   83,    2,1,47,75,4,26,16,50
380,20200529,59,38,38,50,15,20,4,100,14,165,79,4,231,14,56,6,150,93,2973,0,0,0,1,10264,10297,1,10232,19,   75,    2,   83,   19,1,45,75,4,27,15,51
380,20200530,75,45,47,60,9,20,24,110,12,181,104,4,244,15,68,24,149,92,2964,0,0,0,1,10225,10241,7,10206,17,   80,    9,   83,    1,1,39,59,3,25,15,52
380,20200531,58,47,48,70,13,20,3,120,13,166,92,3,228,15,32,6,148,92,2941,0,0,0,1,10217,10225,8,10204,17,   68,   22,   83,    1,4,46,65,3,28,10,50
380,20200601,63,38,39,60,9,20,1,100,10,197,108,2,263,15,60,6,142,88,2959,0,0,0,1,10206,10221,6,10188,19,   75,    2,   83,    5,4,45,71,2,29,17,54
380,20200602,326,5,19,50,19,10,3,90,19,213,113,5,288,15,71,6,140,86,2775,0,0,0,1,10153,10187,1,10107,24,   75,    3,   83,    1,7,42,75,4,22,14,52
380,20200603,269,20,27,50,13,10,1,90,13,186,122,4,248,13,95,6,105,65,2384,0,0,0,1,10047,10099,1,10003,24,   67,    6,   83,    1,8,55,77,4,33,17,42
380,20200604,293,28,30,50,16,20,1,110,21,124,93,23,145,6,81,24,4,2,449,52,41,11,16,9982,9996,1,9975,14,   57,   13,   70,    1,8,87,94,13,81,1,7
380,20200605,222,43,49,80,11,20,19,170,13,101,66,21,135,14,64,24,18,11,891,43,76,23,13,9965,9993,22,9923,12,   57,   11,   75,   17,8,86,93,21,76,17,13
380,20200606,228,52,55,80,13,40,1,140,13,123,80,2,171,15,72,6,88,54,2066,6,39,35,7,10009,10031,22,9987,3,   70,    1,   83,   16,6,64,90,7,42,15,32
380,20200607,246,35,40,60,1,20,19,100,8,140,108,5,186,14,105,6,65,40,1738,0,0,0,1,10082,10130,24,10027,1,   70,   22,   83,    1,7,63,84,24,45,17,28
380,20200608,283,19,26,40,13,10,1,80,14,137,110,4,183,12,104,6,41,25,1653,11,26,23,14,10147,10169,23,10128,3,   58,   14,   82,   13,8,80,93,24,56,12,27
380,20200609,4,32,33,50,18,20,1,70,17,137,116,5,170,18,115,6,19,12,897,0,-1,-1,1,10179,10188,11,10167,3,   59,    8,   79,   18,8,78,92,4,64,18,14
380,20200610,349,17,20,30,1,10,3,90,21,143,108,7,189,15,111,12,16,10,1220,4,2,2,15,10151,10173,1,10128,24,   59,   19,   75,   20,8,83,93,8,66,13,20
380,20200611,55,30,31,60,16,10,9,90,14,159,123,3,203,16,109,24,29,18,1418,5,1,1,9,10102,10123,1,10086,19,   50,    5,   76,   13,6,79,93,3,58,15,24
380,20200612,84,9,33,60,20,10,1,150,20,188,121,2,262,12,85,6,76,46,2094,38,164,58,20,10069,10094,23,10053,13,   39,   20,   83,   14,6,74,98,22,44,14,37
